stop_lat,stop_code,stop_lon,stop_id,stop_url,parent_station,stop_desc,stop_name,location_type,zone_id
36.169043,SherKngP,-95.904484,5655,,,1041 N Sheridan Rd & E King Pl,N Sheridan Rd&E King Pl,0,
36.164544,SherEaSt,-95.904473,5652,,,601 N Sheridan Rd & E Easton St,N Sheridan Rd&E Easton St,0,
36.166748,SherIndp,-95.904475,5653,,,823 N Sheridan Rd & E Independance St,N Sheridan Rd&E Independance St,0,
36.155229,QuanArch,-96.006531,5650,,,131 N Quanah Ave & W Archer St,N Quanah Ave&W Archer St,0,
36.171991,SherMarP,-95.904638,5651,,,1208 N Sheridan Rd & E Marshall Pl,N Sheridan Rd&E Marshall Pl,0,
36.15199,DBAY11,-95.993254,2896,,,,DAS BAY 11,0,
36.177207,PiYaWB,-95.922676,1455,,,N YALE AVE & E PINE ST,E Pine St&N Yale Ave,0,
36.220312,Pe  46N,-95.975329,4085,,,N PEORIA AVE & E 46TH ST N,46th St N & Peoria,0,
36.105083,Gntt41st,-95.850946,5728,,,4027 S Garnett Rd & E 41St St S,S Garnett Rd&E 41St St S,0,
36.100137,Gntt43st,-95.851194,5729,,,4414 S Garnett Rd & E 43Rd St S,S Garnett Rd&E 43Rd St S,0,
36.148015,10stDet,-95.983456,6418,,,318 E 10Th St S & S Detroit Ave,E 10Th St S&S Detroit Ave,0,
36.155529,1stCin,-95.989975,6415,,,,E 1St St S&S Cincinnati Ave,0,
36.154569,2stBld,-95.990793,6414,,,58 E 2Nd St S & S Boulder Ave,E 2Nd St S&S Boulder Ave,0,
36.146329,10stBld,-95.988315,6417,,,W 10Th St/W 11Th St & S Boulder Ave,W 10Th St&S Boulder Ave,0,
36.155623,1stBos,-95.991511,6416,,,W 1St St S & S Boston Ave,1St St S&S Boston Ave,0,
36.200512,32stGarr,-95.985927,6411,,,,E 32Nd St N&N Garrison Ave,0,
36.107276,Gntt39st,-95.850966,5727,,,3921 S Garnett Rd & E 39Th Pl S,S Garnett Rd&E 39Th Pl S,0,
36.028133,ElBABoBA,-95.79761,5724,,,2122 S Elm Pl/S 161st E Ave & W Boston St/E 95Th St S,S Elm Pl&W Boston St/,0,
36.119795,Gntt31st,-95.850989,5725,,,3041 S Garnett Rd & E 31St St S,S Garnett Rd&E 31St St S,0,
36.075804,Un61S,-96.011556,3915,,,,Union/61st W S-SW,0,
36.092423,49WTaW,-96.009847,3912,,,,49th W/Tacoma W-NW,0,
36.061006,71ShE,-95.905176,3918,,,71st & Sheridan E -SE,E 71St St S&S Sheridan Rd,0,
36.202117,Peo33st,-95.97567,6730,,,3248 N Peoria Ave & East 33rd St N,N Peoria Ave & East 33rd St N,0,
36.205887,36stGarr,-95.986274,6731,,,558 E 36th St N & N Garrison Ave,E 36th St N & N Garrison Ave,0,
36.206025,36stGarr,-95.986332,6732,,,541 E 36th St N & N Garrison Ave,E 36th St N & N Garrison Ave,0,
36.206027,36stGarr,-95.988634,6733,,,401 E 36th St N & N Garrison Ave,E 36th St N & N Garrison Ave,0,
36.205877,36stElg,-95.989336,6734,,,400 E 36th St N & N Elgin Ave,E 36th St N & N Elgin Ave,0,
36.228346,Cin51pl,-95.993463,6735,,,5117 N Cincinati Ave & E 51st Pl N,Martin Luther King Jr Blvd & E 51st Pl N,0,
36.227806,Hart51pl,-95.984584,6736,,,5016 N Hartford Ave & E 51st Pl N,N Hartford Ave & E 51st Pl N,0,
36.231605,Cin54st,-95.993465,6737,,,5401 N Cincinati Ave & E 54th St N,Martin Luther King Jr Blvd & E 54th St N,0,
36.234029,Cin55st,-95.993467,6738,,,5501 N Cincinati Ave & E 55th Pl N,Martin Luther King Jr Blvd & E 55th Pl N,0,
36.140676,15stBos,-95.98533,6739,,,23 E 15th St S & S Boston Ave,E 15th St S & S Boston Ave,0,
36.138843,Sher17st,-95.904492,5836,,,1579 S Sheridan Rd & E 17th St S,S Sheridan Rd&E 17th St S,0,
36.137895,Sher17st,-95.904661,5837,,,1734 S Sheridan Rd & E 17th St S,S Sheridan Rd&E 17th St S,0,
36.1059,Peo39st,-95.975827,5834,,,3910 S Peoria Ave & E 39th St S,S Peoria Ave&E 39th St S,0,
36.105057,Peo41st,-95.975614,5835,,,3959 S Peoria Ave & E 41st St S,E 41st St S&S Peoria Ave,0,
36.107744,Peo38st,-95.97582,5832,,,3806 S Peoria Ave & E 38th St S,S Peoria Ave&E 38th St S,0,
36.106923,Peo39st,-95.975614,5833,,,3837 S Peoria Ave & E 39th St S,S Peoria Ave&E 39th St S,0,
36.110027,Peo37st,-95.975622,5830,,,3677 S Peoria Ave & E 37th St S,S Peoria Ave&E 37th St S,0,
36.10939,Peo37st,-95.975821,5831,,,3710 S Peoria Ave & E 37th St S,S Peoria Ave&E 37th St S,0,
36.177067,GrnwPine,-95.986735,5632,,,1501 N Greenwood Ave & E Pine St,Pine & Greenwood,0,
36.136092,Sher19st,-95.904491,5838,,,1885 S Sheridan Rd & E 19th St S,S Sheridan Rd&E 19th St S,0,
36.13587,Sher19st,-95.904658,5839,,,1906 S Sheridan Rd & E 19th St S,S Sheridan Rd&E 19th St S,0,
36.065452,Ya68st,-95.922254,5993,,,6732 S Yale Ave & E 68th St S,S Yale Ave&E 68th St S,0,
36.140872,Peo15st,-95.975554,6088,,,,S Peoria Ave&E 15Th St S,0,
36.14032,Peo15st,-95.975742,6089,,,1506 S Peoria Ave & E 15Th St S,S Peoria Ave&E 15Th St S,0,
36.137763,Peo17st,-95.9757,6086,,,1706 S Peoria Ave & E 17Th St S,S Peoria Ave&E 17Th St S,0,
36.139718,Peo16st,-95.975521,6087,,,1523 S Peoria Ave & E 16Th St S,S Peoria Ave&E 16Th St S,0,
36.158472,Peo1st,-95.975711,6084,,,118 S Peoria Ave & E 1St St S,S Peoria Ave&E 1St St S,0,
36.135933,Peo18st,-95.975713,6085,,,1810 S Peoria Ave & E 18Th St S,S Peoria Ave&E 18Th St S,0,
36.131653,Peo21Pl,-95.975612,6082,,,2195 S Peoria Ave & E 21Th Pl S,S Peoria Ave&E 21Th Pl S,0,
36.13267,Peo21st,-95.975726,6083,,,2136 S Peoria Ave & E 21St St S,S Peoria Ave&E 21St St S,0,
36.129524,Peo24Pl,-95.97572,6080,,,2418 S Peoria Ave & E 24Th Pl S,S Peoria Ave&E 24Th Pl S,0,
36.13368,Peo21st,-95.975611,6081,,,,S Peoria Ave&E 21Th St S,0,
36.152124,DBAY10,-95.993492,6648,,,319 S DENVER AVE,DAS BAY 10,0,
36.114059,MMS1,-95.888785,6649,,,7952 E 33RD ST S,MMS BAY 01,0,
36.151782,DBAY6,-95.994092,6644,,,319 S DENVER AVE,DAS BAY 06,0,
36.151899,DBAY7,-95.994013,6645,,,319 S DENVER AVE,DAS BAY 07,0,
36.151996,DBAY8,-95.993864,6646,,,319 S DENVER AVE,DAS BAY 8,0,
36.152059,DBAY9,-95.993678,6647,,,319 S DENVER AVE,DAS BAY9,0,
36.151727,DBAY2,-95.993501,6640,,,319 S DENVER AVE,DAS BAY 2,0,
36.151663,DBAY3,-95.99369,6641,,,319 S DENVER AVE,DAS BAY 03,0,
36.151617,DBAY4,-95.993882,6642,,,319 S DENVER AVE,DAS BAY 04,0,
36.151675,DBAY5,-95.99403,6643,,,319 S DENVER AVE,DAS BAY 05,0,
36.161235,EdVncu,-96.012397,5902,,,,W Edison St&N Vancouver Ave,0,
36.161361,EdWaco,-96.014114,5903,,,,W Edison St&N Waco Ave,0,
36.156175,ArchDnvr,-95.996312,5900,,,270 W Archer St & N Denver Ave,W Archer St&N Denver Ave,0,
36.16138,EdUnio,-96.011916,5901,,,,W Edison St&N Union Pl,0,
35.973885,JaspPark,-95.80248,5906,,,15529 W Jasper St/E 131st St S & S Park Ave,W Jasper St&S Park Ave,0,
35.973884,JaspElBA,-95.800151,5907,,,15791 W Jasper St/E 131st St S & S Elm Pl/S 161St E Ave,W Jasper St&S Elm Pl/S,0,
36.161197,Ed23av,-96.017526,5904,,,2214 W Edison St & N 23rd W Ave (was S),W Edison St & N 23rd W Ave,0,
36.161312,EdXeno,-96.017846,5905,,,2247 W Edison St & N Xenophon Ave,W Edison St&N 23rd W Ave,0,
35.973884,JaspShad,-95.8113,5908,,,14799 W Jasper St/E 131st St S & S Shadowood Ave/Pecan Circle,W Jasper St&S Shadowood,0,
35.973901,Jasp152a,-95.808727,5909,,,15113 W Jasper St/E 131st St S & S 152Nd E Ave,W Jasper St&S 152Nd E,0,
36.073116,StFrNB,-95.918109,3641,,,S ST FRANCIS DR & E 63RD ST S,St. Francis Hospital,0,
36.075277,61stNewP,-95.978298,6398,,,1087 E 61St St S & S Newport Ave,E 61St St S&S Newport Ave,0,
36.23501,56stFkft,-95.989562,6399,,,487 E 56Th St N & N Frankfort Ave,E 56Th St N&N Frankfort Ave,0,
36.149946,6stBld,-95.990804,6392,,,118 W 6Th St & S Boulder Ave,W 6Th St&S Boulder Ave,0,
36.070392,64stNewP,-95.979153,6393,,,1041 E 64Th St S & S Newport Ave,E 64Th St S&S Newport Ave,0,
36.151386,6stCin,-95.98684,6391,,,226 E 6Th St S & S Cincinnati Ave,E 6Th St S&S Cincinnati Ave,0,
36.075291,61stPeo,-95.976178,6396,,,1267 E 61St St S & S Peoria Ave,E 61St St S&S Peoria Ave,0,
36.075203,61stNewP,-95.977946,6397,,,1110 E 61St St S & S Newport Ave,E 61St St S&S Newport Ave,0,
36.068833,INHOFSB,-95.978182,6394,,,6674 S Newport Ave & E 66Th Pl S,S Newport Ave&E 66Th Pl S,0,
36.072537,Mad63st,-95.979637,6395,,,6241 S Madison Pl & E 63Rd St S,S Madison Pl&E 63Rd St S,0,
36.151676,CPB28av,-96.023285,5010,,,2751 Charles Page Blvd & S 28th W Ave,Charles Page Blvd&S 28th W Ave,0,
36.151155,CPB31av,-96.02584,5011,,,2974 Charles Page Blvd & S 31st W Ave,5028 E 11th St S&S 93rd E Ave,0,
36.151193,CPB31av,-96.026369,5012,,,3110 Charles Page Blvd & S 31st W Ave,Charles Page Blvd&S 31st W Ave,0,
36.150789,CPB33av,-96.028232,5013,,,3184 Charles Page Blvd & Charles Page Blvd/S 33rd W Ave,Charles Page Blvd & 33rd W Ave,0,
36.150817,CPB31av,-96.028979,5014,,,3187 Charles Page Blvd & S 31St W Ave,Charles Page Blvd&S 31St W Ave,0,
36.148089,CPB49av,-96.04754,5015,,,4924 Charles Page Blvd & S 49th W Ave,Charles Page Blvd&S 49th W Ave,0,
36.147971,CPB51av,-96.049371,5016,,,5084 Charles Page Blvd & S 51st W Ave,Charles Page Blvd&S 51st W Ave,0,
36.148104,CPB51av,-96.049789,5017,,,5106 Charles Page Blvd & S 51st W Ave,Charles Page Blvd&S 51st W Ave,0,
36.148126,CPB53av,-96.052001,5018,,,5230 Charles Page Blvd & S 53rd W Ave,Charles Page Blvd&S 53rd W Ave,0,
36.148005,CPB54av,-96.052938,5019,,,5350 Charles Page Blvd & S 54th W Ave,Charles Page Blvd&S 54th W Ave,0,
36.16579,PeoIndp,-95.975685,6266,,,800 N Peoria Ave & E Independance St,N Peoria Ave&E Independance St,0,
36.178749,PeoQuee,-95.975756,6267,,,1598 N Peoria Ave & E Queen St,N Peoria & Queen St,0,
36.067751,66stMem,-95.883349,6264,,,8370 S 66Th St & S Memorial Dr,S 66Th St&S Memorial Dr,0,
36.067901,66st85av,-95.88333,6262,,,8371 S 66Th St S & S 85Th E Ave,S 66Th St S&S 85Th E Ave,0,
36.066144,85stWHRd,-95.881551,6263,,,6767 S 85Th E Ave & Woodland Hills Rd,S 85Th E Ave&Woodland Hills Rd,0,
36.060951,71stBmPl,-95.953088,6260,,,2593 E 71St St S & S Birmingham Pl,E 71St St S&S Birmingham Pl,0,
36.060959,71stColu,-95.950329,6261,,,2691 S 71St St & S Columbia Ave,S 71St St&S Columbia Ave,0,
36.176493,PeoPine,-95.975718,6268,,,1466 N Peoria Ave & E Pine St,N Peoria Ave&E Pine St,0,
36.177438,PeoPinP,-95.975441,6269,,,1517 N Peoria Ave & E Pine Pl,N Peoria Ave&E Pine Pl,0,
36.10124,Peo43st,-95.975615,6064,,,4249 S Peoria Ave & E 43Rd St S,S Peoria Ave&E 43Rd St S,0,
36.104967,Peo39st,-95.975826,6065,,,3958 S Peoria Ave & E 39Th St S,S Peoria Ave&E 39Th St S,0,
36.104013,Peo41st,-95.975831,6066,,,4108 S Peoria Ave & E 41St St S,S Peoria Ave&E 41st St S,0,
36.103608,Peo41st,-95.975628,6067,,,4121 S Peoria Ave & E 41St  St S,S Peoria Ave&E 41St  St S,0,
36.09819,Peo45Pl,-95.975582,6060,,,4483 S Peoria Ave & E 45Th Pl S,S Peoria Ave&E 45Th Pl S,0,
36.098022,Peo45Pl,-95.975837,6061,,,4504 S Peoria Ave & E 45Th Pl S,S Peoria Ave&E 45Th Pl S,0,
36.099114,Peo44Pl,-95.975629,6062,,,4441 S Peoria Ave & E 44Th Pl S,S Peoria Ave&E 44Th Pl S,0,
36.100434,Peo43st,-95.975837,6063,,,4306 S Peoria Ave & E 43Rd St S,S Peoria Ave&E 43Rd St S,0,
36.205791,36NPeEB,-95.975209,2179,,,N PEORIA AVE & E 36TH ST N,36th St N & Peoria,0,
36.096292,Peo46st,-95.975845,6069,,,4680 S Peoria Ave & E 46th St S,S Peoria Ave&E 46th St S,0,
36.104574,41GaEB,-95.850938,3260,,,,E 41st St S&S Garnett Rd,0,
36.14788,11stWins,-95.924433,5128,,,4729 E 11th St S & S Winston Ave,E 11th St S&S Winston Ave,0,
36.147818,11stYork,-95.962162,5129,,,2058 E 11th St S & S Yorktown Ave,E 11th St S&S Yorktown Ave,0,
36.147773,11stUtic,-95.966769,5124,,,1706 E 11th St S & S Utica Ave,E 11th St S&S Utica Ave,0,
36.14776,11stVand,-95.924427,5125,,,4730 E 11th St S & S Vandalia Ave,E 11th St S&S Vandalia Ave,0,
36.147931,11stVict,-95.965968,5126,,,1721 E 11th St S & S Victor Ave,E 11th St S&S Victor Ave,0,
36.147767,11stVict,-95.965049,5127,,,1804 E 11th St S & S Victor Ave,E 11th St S&S Victor Ave,0,
36.147887,11stTol,-95.927221,5120,,,4473 E 11th St S & S Toledo Ave,E 11th St S&S Toledo Ave,0,
36.147748,11stTol,-95.926708,5121,,,4516 E 11th St S & S Toledo Ave,E 11th St S&S Toledo Ave,0,
36.14781,11stTren,-95.969513,5122,,,1606 E 11th St S & S Trenton Ave,E 11th St S&S Trenton Ave,0,
36.147952,11stUtic,-95.967788,5123,,,1669 E 11th St S & S Utica Ave,S Utica Ave&E 11th St,0,
36.046166,Le81SB,-95.957498,849,,,S LEWIS AVE & E 81ST ST S,Lewis & 81st St S,0,
36.133353,21st125a,-95.834722,5238,,,12560 E 21st St S & S 125Th E Ave,E 21st St S&S 125Th E Ave,0,
36.133357,21st129a,-95.832032,5239,,,12950 E 21st St S & S 129th E Ave,E 21st St S&S 129th E Ave,0,
36.133388,21st109a,-95.854535,5230,,,10924 E 21st St S & S 109th E  Ave,E 21st St S&S 109th E  Ave,0,
36.133392,21st111a,-95.852761,5231,,,11114 E 21st St S & S 111th E Ave,E 21st St S&S 111th E Ave,0,
36.133386,21st114a,-95.848063,5232,,,11536 E 21st St S & S 114Th E Ave,E 21st St S&S 114Th E Ave,0,
36.133389,21st117a,-95.845864,5233,,,11724 E 21st St S & S 117th E Ave,E 21st St S&S 117th E Ave,0,
36.133571,21st120a,-95.843688,5234,,,11975 E 21st St S & S 120th E Ave,E 21st St S&S 120th E Ave,0,
36.133379,21st120a,-95.843276,5235,,,12008 E 21st St S & S 120th E Ave,E 21st St S&S 120th E Ave,0,
36.133377,21st121a,-95.841317,5236,,,12114 E 21st St S & S 121st E Ave,E 21st St S&S 121st E Ave,0,
36.133363,21st123a,-95.839077,5237,,,12310 E 21st St S & S 123rd E Ave,E 21st St S&S 123rd E Ave,0,
36.133328,21BoEB,-95.988813,1593,,,W 21ST ST S & S BOULDER AVE,S Boulder Ave&W 21st St S,0,
36.156288,3stFlor,-95.943192,5344,,,3186 E 3rd St S & S Florence Ave,E 3rd St S&S Florence Ave,0,
36.156466,3stKeno,-95.982559,5345,,,769 E 3rd St S & S Kenosha Ave,E 3rd St S&S Kenosha Ave,0,
36.156633,3stLans,-95.980738,5346,,,,E 3rd St S&S Lansing Ave,0,
36.156465,3stLew,-95.957784,5347,,,2416 E 3rd St S & S Lewis Ave,E 3rd St S&S Lewis Ave,0,
36.156532,3stColu,-95.951209,5340,,,2712 E 3rd St S & S Columbia Ave,E 3rd St S&S Columbia Ave,0,
36.156377,3stDel,-95.948943,5341,,,2818 E 3rd St S & S Delaware Ave,E 3rd St S&S Delaware Ave,0,
36.156481,3stEvan,-95.947579,5342,,,2887 E 3rd St S & S Evanston Ave,E 3rd St S&S Evanston Ave,0,
36.156396,3stGary,-95.943271,5343,,,3181 E 3rd St S & S Gary Ave,E 3rd St S&S Gary Ave,0,
36.156648,3stPeo,-95.975145,5348,,,1324 E 3rd St S & S Peoria Ave,E 3rd St S&S Peoria Ave,0,
36.156774,3stQuin,-95.97393,5349,,,1385 E 3rd St S & S Quincy Ave,E 3rd St S&S Quincy Ave,0,
36.177357,LewPine,-95.958161,6146,,,1515 N Lewis Ave & E Pine St,N Lewis & Pine,0,
36.125949,SW25,-96.006588,1208,,,,Southwest Bld/25th,0,
36.155091,QuanCamr,-96.006659,5649,,,122 N Quanah Ave & W Cameron St,N Quanah Ave&W Cameron St,0,
36.159083,QuanEasP,-96.007127,5648,,,504 N Quanah Ave & W Easton Pl (was S Easton Dr),N Quanah Ave&W Easton Pl,0,
36.045888,MaBAHous,-95.790953,5641,,,752 S Main St & W Houston St/E 81st St S,S Main St&W Houston St/E 81st St S,0,
36.054335,MaBADtBA,-95.790905,5640,,,284 N Main St & W Detroit St,N Main St&W Detroit St,0,
36.038531,MaBAPitP,-95.790945,5643,,,1612 S Main St & W Pittsburg Pl,S Main St&W Pittsburg Pl,0,
36.041422,MaBAMphs,-95.790932,5642,,,1136 S Main St & W Memphis St,S Main St&W Memphis St,0,
36.034783,MaBARich,-95.79093,5645,,,,S Main St&E Richmond St,0,
36.033945,MaBAUrba,-95.790931,5644,,,1808 S Main St & W Urbana St,S Main St&W Urbana St,0,
36.160544,PitAdm,-95.931525,5647,,,,N Pittsburg Ave&E Admiral Pl,0,
36.056334,MaBAFree,-95.790882,5646,,,486 N Main St & W Freeport St,N Main St&W Freeport St,0,
36.205994,Le36NN,-95.957892,3107,,,N LEWIS AVE & E 36 ST N,36th St N & Lewis Ave,0,
36.131592,Gntt22st,-95.850996,5735,,,2121 S Garnett Rd & E 22nd St S,S Garnett Rd&E 22nd St S,0,
36.133057,Gntt21st,-95.851231,5734,,,2110 S Garnett Rd & E 21st St S,S Garnett Rd&E 21st St S,0,
36.130105,Gntt23st,-95.850994,5737,,,2305 S Garnett Rd & E 23rd St S,S Garnett Rd&E 23rd St S,0,
36.130086,Gntt23st,-95.851229,5736,,,2304 S Garnett Rd & E 23rd St S,S Garnett Rd&E 23rd St S,0,
36.148902,Gntt11st,-95.851023,5731,,,1011 S Garnett Rd & E 11th St S,S Garnett Rd&E 11th St S,0,
36.147344,Gntt11st,-95.851259,5730,,,1126 S Garnett Rd & E 11th St S,S Garnett Rd&E 11th St S,0,
36.135766,Gntt17Pl,-95.851229,5733,,,1810 S Garnett Rd & E 17th Pl S/E 19Th St S,S Garnett Rd&E 17th Pl S,0,
36.138805,Gntt16st,-95.851238,5732,,,1640 S Garnett Rd & E 16th St S,S Garnett Rd&E 16th St S,0,
36.126908,Gntt26st,-95.850998,5739,,,2587 S Garnett Rd & E 26th St S,S Garnett Rd&E 26th St S,0,
36.126202,Gntt26st,-95.85123,5738,,,2638 S Garnett Rd & E 26th St S,S Garnett Rd&E 26th St S,0,
36.237904,Cin58st,-95.993611,6468,,,5770 N Cincinnati Ave & E 58th St N,Martin Luther King Jr Blvd &E 58th St N,0,
36.234911,56stFkft,-95.987715,6469,,,,E 56th St N&N Frankfort Ave,0,
36.175179,MaOkSt,-95.996933,6460,,,1390 N Main St & W Oklahoma St,N Main St&W Oklahoma St,0,
36.173129,MaNwtS,-95.996936,6461,,,1288 N Main St & W Newton St,N Main St&W Newton St,0,
36.171269,MaMrsh,-95.996934,6462,,,1190 N Main St & W Marshal St,N Main St&W Marshal St,0,
36.168925,MaMrsh,-95.996934,6463,,,1102 N Main St & W Marshall St,N Main St&W Marshall St,0,
36.166786,MaJasp,-95.996933,6464,,,884 N Main St & W Jasper St,N Main St&W Jasper St,0,
36.165036,MaHask,-95.99696,6465,,,726 N Main St & W Haskell Pl,N Main St&W Haskell Pl,0,
36.178476,CinQuee,-95.993638,6466,,,1582 N Cincinnati Ave & E Queen St,Martin Luther King Jr Blvd&E Queen St,0,
36.175395,SherOkSt,-95.90449,5659,,,1425 N Sheridan Rd & E Oklahoma St,N Sheridan Rd&E Oklahoma St,0,
36.177087,PineBmAv,-95.953022,6723,,,2600 E Pine St & N Birmiingham Pl,E Pine St & N Birmiingham Pl,0,
36.177203,PineLou,-95.937607,6722,,,3601 E Pine St & N Louisville Ave,E Pine St & N Louisville Ave,0,
36.177054,PineVand,-95.924456,6721,,,4704 E Pine St & N Vandalia Ave,E Pine St & N Vandalia Ave,0,
36.192519,MHKBFkft,-95.988738,6727,,,500 Mohawk Blvd & N Frankfort Ave,Mohawk Blvd & N Frankfort Ave,0,
36.192401,MHKBCin,-95.993066,6726,,,200 Mohawk Blvd & N Cincinatti Ave E,Mohawk Blvd & Martin Luther King Jr Blvd,0,
36.17568,CinOkla,-95.993635,6725,,,1400 N Cincinatti Ave & E Oklahoma Pl,Martin Luther King Jr Blvd  & E Oklahoma Pl,0,
36.180573,PeoRead,-95.975665,6724,,,1717 N Peoria Ave & E Reading St,N Peoria Ave & E Reading St,0,
36.205831,Lew36st,-95.95834,6729,,,3520 N Lewis Ave & E 36th St N,N Lewis Ave & E 36th St N,0,
36.197526,Lew30st,-95.958078,6728,,,3009 N Lewis Ave & East 30th St N,N Lewis Ave & East 30th St N,0,
36.095541,Mngo47Pl,-95.868522,5821,,,4641 S Mingo Rd & E 47th Pl S,S Mingo Rd&E 47th Pl S,0,
36.097616,Mngo45Pl,-95.868761,5820,,,4432 S Mingo Rd & E 45th Pl S,S Mingo Rd&E 45th Pl S,0,
36.117647,Peo31Pl,-95.975649,5823,,,3139 S Peoria Ave & E 31st Pl S,S Peoria Ave&E 31st Pl S,0,
36.118495,Peo31st,-95.97583,5822,,,3106 S Peoria Ave & E 31St St S,S Peoria Ave&E 31St St S,0,
36.116464,Peo32st,-95.975775,5825,,,3182 S Peoria Ave & E 32nd St S,S Peoria Ave&E 32nd St S,0,
36.116704,Peo32st,-95.975609,5824,,,3171 S Peoria Ave & E 32nd St S,S Peoria Ave&E 32nd St S,0,
36.115364,Peo33st,-95.975587,5827,,,3261 S Peoria Ave & E 33rd St S,S Peoria Ave&E 33rd St S,0,
36.114486,Peo34st,-95.975416,5826,,,3361 S Peoria Ave & E 34Th St S,S Peoria Ave&E 34Th St S,0,
36.111212,Peo36st,-95.975804,5829,,,3608 S Peoria Ave & E 36th St S,S Peoria Ave&E 36th St S,0,
36.11206,Peo36st,-95.975589,5828,,,3565 S Peoria Ave & E 36th St S,S Peoria Ave&E 36th St S,0,
36.123561,Peo28st,-95.975764,6099,,,2802 S Peoria Ave & E 28Th St,S Peoria Ave&E 28Th St,0,
36.126778,Peo26Pl,-95.975644,6098,,,,S Peoria Ave&E 26Th Pl S,0,
36.144026,Peo13st,-95.975727,6091,,,,S Peoria Ave&E 13Th St S,0,
36.144694,Peo13st,-95.97554,6090,,,1277 S Peoria Ave & E 13Th St S,S Peoria Ave&E 13Th St S,0,
36.14612,Peo12st,-95.975719,6093,,,1190 S Peoria Ave & E 12Th St S,S Peoria Ave&E 12Th St S,0,
36.14613,Peo12st,-95.975528,6092,,,1191 S Peoria Ave & E 12Th St S,S Peoria Ave&E 12Th St S,0,
36.1488,Peo11st,-95.975535,6095,,,,S Peoria Ave&E 11Th St S,0,
36.124523,Peo27Pl,-95.975622,6097,,,2711 S Peoria Ave & E 27Th Pl S,S Peoria Ave&E 27Th Pl S,0,
36.138466,Peo17st,-95.97555,6096,,,1653 S Peoria Ave & E 17Th St S,S Peoria Ave&E 17Th St S,0,
36.113781,MMS 10,-95.888596,6658,,,7952 E 33RD ST S,MMS Bay10,0,
36.113889,MBAY8,-95.889145,6656,,,7952 E 33RD ST S,MMS Bay8,0,
36.114062,MMS 07,-95.889147,6655,,,7952 E 33RD ST S,MMS BAY 07,0,
36.114062,MBAY6,-95.888976,6654,,,7952 E 33RD ST S,MMS BAY 06,0,
36.113918,MMS5,-95.888974,6653,,,7952 E 33RD ST S,MMS BAY 05,0,
36.113755,MMS4,-95.888971,6652,,,7952 E 33RD ST S,MMS BAY 04,0,
36.113752,MMS3,-95.888783,6651,,,7952 E 33RD ST S,MMS BAY 03,0,
36.113915,MBAY2,-95.888784,6650,,,7952 E 33RD ST S,MMS Bay2,0,
36.136786,Harv17st,-95.940475,5919,,,1706 S Harvard Ave & E 17Th St S,S Harvard Ave&E 17Th St S,0,
36.120474,Peo30st,-95.975781,5918,,,3004 S Peoria Ave & E 30Th St S,S Peoria Ave&E 30Th St S,0,
36.032007,WashDate,-95.795915,5915,,,506 W Washington St/E 91st St S & S Date Ave,W Washington St&S Date,0,
36.031995,WashAsh,-95.793039,5914,,,308 W Washington St/E 91st St S & S Ash Pl/S 165Th E Ave,W Washington St&S Ash Pl,0,
36.031816,WashElBA,-95.796616,5916,,,545 W Washington St/E 91st St S & S Elm Pl/ S 161st E Ave,W Washington St&S Elm Pl,0,
36.017299,NOrlJuni,-95.800349,5911,,,805 W New Orleans St/E 101st St S & S Juniper Ave,W New Orleans St&S Juniper,0,
35.973886,Jasp154a,-95.805128,5910,,,15375 W Jasper St/E 131st St S & S 154Th E Ave,W Jasper St&S 154Th E,0,
36.017266,NOrlAspn,-95.814744,5913,,,2151 W New Orleans St/E 101st St S & S Aspen Ave/S 145th E Ave,W New Orleans St&S Aspen,0,
36.017336,NOrlOak,-95.808725,5912,,,W New Orleans St/E 101st St S & S Oak Ave,W New Orleans St&S Oak,0,
36.147847,7stJack,-95.999149,6387,,,842 E 7Th St S & S Jackson Ave,E 7Th St S&S Jackson Ave,0,
36.060741,71st85av,-95.879421,6381,,,8764 E 71St St & S 85th E Ave,E 71St St&S 85th E Ave,0,
36.061015,71stMem,-95.888802,6380,,,7891 E 71St St & S Memorial Dr,E 71St St&S Memorial Dr,0,
36.060998,71st69av,-95.901885,6382,,,6689 E 71St St & S 69th E Ave,E 71St St&S 69th E Ave,0,
36.147993,7stJack,-95.999657,6388,,,873 E 7Th St S & S Jackson Ave,E 7Th St S&S Jackson Ave,0,
36.119015,31st88av,-95.878479,5003,,,8777 E 31st St S & S 88th E Ave,E 31st St S&S 88th E Ave,0,
36.118876,31st89av,-95.875804,5002,,,8930 E 31st St S & S 89th E Ave,E 31st St S&S 89th E Ave,0,
36.118851,31st85av,-95.882033,5001,,,8460 E 31st St S & S 85th E Ave,E 31st St S&S 85th E Ave,0,
36.133423,21stDar,-95.917512,5000,,,5275 E 21st St S & S Darlington Ave,E 21st St S&S Darlington Ave,0,
36.148057,CPB58av,-96.056206,5007,,,5710 Charles Page Blvd & S 58Th W Ave,Charles Page Blvd&S 58Th W Ave,0,
36.151509,CPB33av,-96.023376,5006,,,2762 Charles Page Blvd & S 33Rd W Ave,Charles Page Blvd&S 33Rd W Ave,0,
36.14439,11st65av,-96.061933,5005,,,6128 W 11th St S & S 65Th W Ave,W 11th St S&S 65Th W Ave,0,
36.129126,137a24st,-95.823549,5004,,,2391 S 137th E Ave & E 24th St S,S 137th E Ave & E 24th St S,0,
